b,rss,scale,k,on_toxic,r,ava_toxic
5,0,25,1,0.5904095904095904,20.564223114544674,0.6034607537513077
-5,0,25,1,0.6723276723276723,18.591223488451952,0.6654542544693877
0,0,25,1,0.5024975024975025,20.932984031058165,0.49836682632343976
5,0.2876818224517498,25,1,0.17782217782217782,17.12441049949262,0.19164830510495715
0,0.2876818224517498,25,1,0.5304695304695305,19.209336192217318,0.5403014894028658
-5,0.2876818224517498,25,1,0.2887112887112887,18.9248221576099,0.32735406363168684
5,-0.2876820724517809,83.333,1,0.7202797202797203,58.059162434205696,0.691571881229373
0,-0.2876820724517809,83.333,1,0.6333666333666333,56.39571194401647,0.5773352830811963
-5,-0.2876820724517809,83.333,1,0.6593406593406593,57.26092772673503,0.5904765350401888
5,0,83.333,1,0.46053946053946054,57.85222197849407,0.47257434384031677
0,0,83.333,1,0.5924075924075924,64.07248397416309,0.562424838780061
-5,0,83.333,1,0.5294705294705294,61.74379432412738,0.525341553799929
0,0.2876818224517498,83.333,1,0.41058941058941056,54.80203179568221,0.45179287171852206
5,0.2876818224517498,83.333,1,0.3176823176823177,57.20205649928166,0.35386782446169285
-5,0.2876818224517498,83.333,1,0.44255744255744256,55.51431200038291,0.4728973624336224
5,-0.2876820724517809,8.3333,5,0.4175824175824176,3.5124321219134234,0.39568
0,-0.2876820724517809,8.3333,5,0.06393606393606394,1.5801802277863564,0.05873
5,0,8.3333,5,9.99000999000999e-4,1.3901540546285802,0
-5,-0.2876820724517809,8.3333,5,0.08491508491508491,1.673087867909224,0.08013
0,0,8.3333,5,0.013986013986013986,1.4281757191298001,0.01359
-5,0,8.3333,5,0.027972027972027972,1.4526773880272827,0.02453
5,0.2876818224517498,8.3333,5,0.46053946053946054,4.13420964705501,0.46053
0,0.2876818224517498,8.3333,5,0.015984015984015984,1.3464620364563598,0.02054
-5,0.2876818224517498,8.3333,5,0.04495504495504495,1.562451722500934,0.04302
5,-0.2876820724517809,25,5,0.15284715284715283,6.765182805363932,0.14962
-5,-0.2876820724517809,25,5,0.17382617382617382,6.276741634984706,0.1626462056409982
0,-0.2876820724517809,25,5,0.15484515484515485,6.234890010020685,0.14546
5,0,25,5,0.04795204795204795,4.900904996952387,0.04376
-5,0,25,5,0.08791208791208792,5.31624907880621,0.08551911301925412
5,0.2876818224517498,25,5,0.04595404595404595,4.311407444322015,0.04888
0,0,25,5,0.04495504495504495,4.730631766419168,0.04506
0,0.2876818224517498,25,5,0.014985014985014986,4.3353857499360275,0.01834760815510132
5,-0.2876820724517809,83.333,5,0.11888111888111888,19.553267057440713,0.11001012863980447
0,-0.2876820724517809,83.333,5,0.22477522477522477,25.021186148495214,0.19303744754480714
-5,0.2876818224517498,25,5,0.1048951048951049,5.460571463349431,0.11098878787878788
-5,-0.2876820724517809,83.333,5,0.24575424575424576,26.566624892407344,0.20911178672550393
0,0,83.333,5,0.11588411588411589,19.4141060007579,0.11845672819564482
5,0,83.333,5,0.0939060939060939,17.346312539628038,0.0883472085041374
-5,0,83.333,5,0.17182817182817184,21.023693695425553,0.16612615129787306
0,0.2876818224517498,83.333,5,0.06893106893106893,16.61017360312789,0.08408377219490883
5,0.2876818224517498,83.333,5,0.07992007992007992,17.383632357521066,0.08828922663969664
-5,0.2876818224517498,83.333,5,0.14285714285714285,19.449103369620623,0.15895468540340463
5,-0.2876820724517809,8.3333,0.2,0.8791208791208791,9.460221110956319,0.8728381376306101
0,-0.2876820724517809,8.3333,0.2,0.952047952047952,7.779933242503488,0.9343271522110443
-5,-0.2876820724517809,8.3333,0.2,0.9530469530469531,7.895475065346253,0.93384
5,0,8.3333,0.2,0.942057942057942,9.027575610542314,0.94101
0,0,8.3333,0.2,0.97002997002997,7.149810630171354,0.9559069418055062
-5,0,8.3333,0.2,0.8471528471528471,10.65064153906109,0.8519019845296891
5,0.2876818224517498,8.3333,0.2,0.9330669330669331,8.670315289339452,0.935019292929293
0,0.2876818224517498,8.3333,0.2,0.9600399600399601,8.120728487741847,0.95917
-5,0.2876818224517498,8.3333,0.2,0.9210789210789211,8.260185103997213,0.9295951766544868
5,-0.2876820724517809,25,0.2,0.9410589410589411,23.2343931180115,0.9332247555976529
-5,-0.2876820724517809,25,0.2,0.8491508491508492,27.76866316928897,0.8174272289655922
5,0,25,0.2,0.9460539460539461,24.707905286798802,0.9421023107131702
0,-0.2876820724517809,25,0.2,0.8321678321678322,29.701036455670497,0.8080061366095462
5,0.2876818224517498,25,0.2,0.8321678321678322,33.39626303420758,0.8602486818950821
0,0.2876818224517498,25,0.2,0.8001998001998002,33.694964742182776,0.8174732515349136
0,0,25,0.2,0.8361638361638362,30.524143069218887,0.8420847576802762
-5,0.2876818224517498,25,0.2,0.7072927072927073,39.67290451357231,0.7329171879863653
