rss,k,period,rss_true,k_true,scenario_id
1.0895060317175227,0.8715950895642559,1,1.0986122886681098,1,3
0.07569092190538824,3.2798419134133865,1,0,3,1
1.1631608885231413,0.9623957843272052,1,1.0986122886681098,1,3
0.15210510994689985,3.274090523078841,1,0,3,1
0.3417147286235198,1.919961580812036,3,0,3,2
1.2308502944292654,1.173679201402845,3,1.0986122886681098,1,4
1.2757992740413187,0.937861398653727,3,1.0986122886681098,1,4
0.4454677312596179,1.4645739794451629,3,0,3,2
0.011629120406553072,2.8175458461761855,1,0,3,1
1.1801314118132389,1.1522422885350563,1,1.0986122886681098,1,3
0.2855443368011026,1.9076421402951114,3,0,3,2
1.0849629240729939,1.1329777402715342,1,1.0986122886681098,1,3
0.05130837518139086,3.247699949849529,1,0,3,1
1.2557503408262827,1.1689734942743486,3,1.0986122886681098,1,4
0.40875873310195354,1.7321197962365953,3,0,3,2
1.3279586971553683,1.031563829110844,3,1.0986122886681098,1,4
0.9463563625243827,1.1305453319302357,1,1.0986122886681098,1,3
0.012418799346172573,3.075001641893517,1,0,3,1
0.06266851514701433,2.90562337182351,1,0,3,1
1.0292926506007034,0.9691723272531715,1,1.0986122886681098,1,3
0.43606276115732395,1.9425399212441519,3,0,3,2
1.3547322908929824,1.0666951698295124,3,1.0986122886681098,1,4
1.436746998982971,1.1290577439407081,3,1.0986122886681098,1,4
0.38634877935433826,1.6265509769982909,3,0,3,2
0.09374406232804364,2.9224540623454986,1,0,3,1
1.0623205685431696,0.9623889585020334,1,1.0986122886681098,1,3
-0.019651452090447094,2.9165262468101547,1,0,3,1
1.1199489079652316,0.9380885496716925,1,1.0986122886681098,1,3
0.6306002257583022,1.5956389841626457,3,0,3,2
1.3376163145877582,1.00543521496921,3,1.0986122886681098,1,4
1.111638717707799,1.0575834146006517,1,1.0986122886681098,1,3
-0.04909898406412672,2.941461049082298,1,0,3,1
0.38012822258856116,1.417700373817397,3,0,3,2
1.2830852299496864,0.9198214359624274,3,1.0986122886681098,1,4
0.017551200414388686,3.029117403905743,1,0,3,1
0.46978203189143836,1.7392909621826578,3,0,3,2
1.1909365205700022,1.1088162932448382,1,1.0986122886681098,1,3
1.2121059475726834,0.965718623135063,3,1.0986122886681098,1,4
0.025508397427809457,3.7356499292800662,1,0,3,1
1.108606317740143,0.8955525828928006,1,1.0986122886681098,1,3
0.3084705550325487,1.658778185962213,3,0,3,2
1.2756683036012535,0.9553935240098926,3,1.0986122886681098,1,4
1.0993826973304976,1.0741605285229288,1,1.0986122886681098,1,3
0.021939688982354676,2.618654481073558,1,0,3,1
0.4405242776275275,1.941279975028715,3,0,3,2
1.3133169337662522,0.9051442195392575,3,1.0986122886681098,1,4
1.093654395403553,1.073819085101478,1,1.0986122886681098,1,3
0.09372183827334994,3.1326829438944697,1,0,3,1
1.3824364394291462,0.987709141644279,3,1.0986122886681098,1,4
0.3992417215134972,2.1445368292456837,3,0,3,2
-0.047173660845303264,2.979424304641309,1,0,3,1
1.1789331176477669,0.9376591657689075,1,1.0986122886681098,1,3
1.3373182068821465,0.9359358590945732,3,1.0986122886681098,1,4
0.4126680901376671,1.5777212468451145,3,0,3,2
-0.05544153037497631,2.9702676908975785,1,0,3,1
1.2943737721839514,1.1014949288110876,3,1.0986122886681098,1,4
1.1678490936902524,1.0839756630989348,1,1.0986122886681098,1,3
0.3872588925979961,1.5106590980963195,3,0,3,2
0.05855640584687049,2.805349190978868,1,0,3,1
1.0483701831388204,1.0871699592556117,1,1.0986122886681098,1,3
0.43206903307020195,1.4652675748880333,3,0,3,2
1.4054361000357738,1.0226039853061089,3,1.0986122886681098,1,4
0.06881789642135122,2.7722473591308385,1,0,3,1
1.1451230944568818,1.0375680305124413,1,1.0986122886681098,1,3
0.38279961630160564,1.6511184189012544,3,0,3,2
1.2862936728674124,1.1887787242162127,3,1.0986122886681098,1,4
0.11436406357105243,2.928109649700234,1,0,3,1
1.148503890441219,0.9232573038937709,1,1.0986122886681098,1,3
0.3216357916363747,1.6651122257101685,3,0,3,2
1.3886111957372385,1.0005670543576772,3,1.0986122886681098,1,4
-0.09247224783080094,3.1153428333463697,1,0,3,1
0.4571083254409526,1.7382935941846454,3,0,3,2
1.307492261816971,1.0776073760229679,3,1.0986122886681098,1,4
1.0518200061845235,1.0741911293093835,1,1.0986122886681098,1,3
1.1688189973316776,0.8863785863883977,1,1.0986122886681098,1,3
-0.07749152896945216,2.9647815663011023,1,0,3,1
0.3954698346185252,1.6794302339732081,3,0,3,2
1.283669004937995,0.9965517354888299,3,1.0986122886681098,1,4
1.1104539253657795,1.0822157059399478,1,1.0986122886681098,1,3
-0.04794194343007835,3.1690968335504732,1,0,3,1
0.3556064104867141,1.5939273222656682,3,0,3,2
1.2772868163688855,1.056591642580651,3,1.0986122886681098,1,4
-0.027565981250518182,2.779980079893919,1,0,3,1
1.0564549215904897,0.8754081110616321,1,1.0986122886681098,1,3
1.227787606050999,1.072099839834232,3,1.0986122886681098,1,4
0.38733801605900225,1.5895213480889658,3,0,3,2
-0.09706809602481768,2.865238554484763,1,0,3,1
1.1210747782369401,0.8896021837102374,1,1.0986122886681098,1,3
0.34974036304415107,1.340627382242892,3,0,3,2
1.2843881946545634,0.9707518425818139,3,1.0986122886681098,1,4
1.0793194436126283,1.0192403467903772,1,1.0986122886681098,1,3
-0.04206134681543707,2.8001839314551464,1,0,3,1
1.3244020846508986,0.9075329459320781,3,1.0986122886681098,1,4
0.513219060430459,1.685166096920533,3,0,3,2
-0.10883765907973336,3.1821964288539792,1,0,3,1
1.1672270072121758,1.0901581381317347,1,1.0986122886681098,1,3
0.43313768041648787,1.4564488062896137,3,0,3,2
1.3314453868154001,1.0619987400379576,3,1.0986122886681098,1,4
-0.07493124329916795,3.0197069227935818,1,0,3,1
1.044120435227022,1.0646899205840863,1,1.0986122886681098,1,3
1.2720222102988195,1.1381342572234885,3,1.0986122886681098,1,4
0.4602982146696802,1.576558344530111,3,0,3,2
0.008441666187746413,2.716462363869587,1,0,3,1
0.3985147415544025,1.704404906707692,3,0,3,2
1.084835638783358,1.1270002076946588,1,1.0986122886681098,1,3
1.3755432824446394,1.0029070320854068,3,1.0986122886681098,1,4
1.3027962124434813,1.0169222939475042,3,1.0986122886681098,1,4
-0.12025532736724993,3.098061115661296,1,0,3,1
0.3830427421353583,1.441154672573234,3,0,3,2
1.2515485908736037,1.000434672522362,1,1.0986122886681098,1,3
0.10572432370849734,2.6234267080096076,1,0,3,1
1.0129446904210695,0.9210706164425291,1,1.0986122886681098,1,3
0.3505817952360365,1.8865295403179398,3,0,3,2
1.2739675715602656,1.0014309024396084,3,1.0986122886681098,1,4
-0.10048162727594258,2.885714500246285,1,0,3,1
1.1150571155978035,1.1224529684435771,1,1.0986122886681098,1,3
1.2865522188254155,1.0100125484580968,3,1.0986122886681098,1,4
0.3633856370244634,1.431135234935434,3,0,3,2
0.02200603342692091,2.678804640064187,1,0,3,1
0.4293260711566365,1.7936937469156975,3,0,3,2
1.1006020198098696,0.9230687167475948,1,1.0986122886681098,1,3
1.2609064702407775,1.0356530581830057,3,1.0986122886681098,1,4
1.177002200253905,0.9670892057983884,1,1.0986122886681098,1,3
-0.08260806338824725,2.9174526859767442,1,0,3,1
0.38861415660109505,1.813050113310742,3,0,3,2
1.2261645638232634,1.0024288333867601,3,1.0986122886681098,1,4
0.04989520470820393,2.8424142712115033,1,0,3,1
1.2547608610947136,0.9013515916487546,1,1.0986122886681098,1,3
0.39868104188816644,1.9732903117538458,3,0,3,2
1.3317057808152108,0.7814869913066442,3,1.0986122886681098,1,4
-0.1399694305983367,2.52295104981296,1,0,3,1
1.0295858781762512,1.059653408486679,1,1.0986122886681098,1,3
0.44034508618208595,1.3507642318588386,3,0,3,2
1.3563631510230227,1.2869957032157502,3,1.0986122886681098,1,4
0.06514432953254679,2.8875609543902394,1,0,3,1
1.1651348734379692,1.068449844244084,1,1.0986122886681098,1,3
0.43544061444766885,1.701651605376364,3,0,3,2
1.2416471561420068,0.9706483244799069,3,1.0986122886681098,1,4
-0.08042145212277017,2.6782837934336614,1,0,3,1
1.0177576508787498,1.04818907817969,1,1.0986122886681098,1,3
0.2907153759374502,2.032765103165403,3,0,3,2
1.3345445795605164,0.88722075839442,3,1.0986122886681098,1,4
-0.07694640243573277,3.4827324124071835,1,0,3,1
1.0429444586514687,1.0422250831273905,1,1.0986122886681098,1,3
0.4605772760654633,1.9247060649182552,3,0,3,2
1.285846892150798,0.9304088984804685,3,1.0986122886681098,1,4
0.1256638710281111,2.92078901490254,1,0,3,1
1.1074435229176212,0.9615275569986804,1,1.0986122886681098,1,3
0.4029375170766802,1.7005879364306606,3,0,3,2
-0.0614590347511831,3.2631343918804623,1,0,3,1
1.3487409967918846,1.0163167840956198,3,1.0986122886681098,1,4
0.9955901074742789,0.9872166240243255,1,1.0986122886681098,1,3
1.3023640762927282,0.9879800289724904,3,1.0986122886681098,1,4
0.3710924858906375,1.8714534624274821,3,0,3,2
0.11026619619886686,3.236304423247914,1,0,3,1
0.38718160565835563,1.8260188363423444,3,0,3,2
1.0501137872488184,0.941620551595178,1,1.0986122886681098,1,3
1.3376312652446063,1.0762324329207953,3,1.0986122886681098,1,4
-0.04090541121103297,3.1656058527307716,1,0,3,1
0.33134185403018274,1.7257131164935862,3,0,3,2
1.016242674973509,0.8274955365303339,1,1.0986122886681098,1,3
1.3322406255877737,1.0534170125390105,3,1.0986122886681098,1,4
0.016131322797463404,3.687670578466399,1,0,3,1
1.088980230196191,0.926946588183233,1,1.0986122886681098,1,3
0.46067245281991087,1.5063582282549723,3,0,3,2
1.354090738700231,1.0624655651063115,3,1.0986122886681098,1,4
0.059583746183865534,2.6330258494594623,1,0,3,1
1.1038298332202896,0.888435317855484,1,1.0986122886681098,1,3
0.2895328005518435,1.6583507288305008,3,0,3,2
1.353428861880074,0.9254295035568876,3,1.0986122886681098,1,4
0.07369308289892217,3.1438845215973306,1,0,3,1
1.0870007716750796,1.0277998443904282,1,1.0986122886681098,1,3
0.3978912008558009,1.9746692373303314,3,0,3,2
1.2838542992358473,1.0348584959653848,3,1.0986122886681098,1,4
-0.005771401170587517,3.17195694947928,1,0,3,1
0.31106614686409445,1.5225836501031969,3,0,3,2
1.1313370267216212,0.9071856612634045,1,1.0986122886681098,1,3
1.2334945330569638,1.10889967142638,3,1.0986122886681098,1,4
0.1283032243530872,3.1325497874030117,1,0,3,1
1.064253806785428,0.8369105134086794,1,1.0986122886681098,1,3
1.3134463393578206,0.9135919546248414,3,1.0986122886681098,1,4
0.3906562563708656,1.8587868623540773,3,0,3,2
0.01324935790383421,2.926244792415764,1,0,3,1
0.40426749616199914,1.835712801107713,3,0,3,2
1.0271661172815465,1.0842558071977413,1,1.0986122886681098,1,3
1.2512572423414257,0.8080761377977161,3,1.0986122886681098,1,4
0.0815139149188076,3.5303038399347644,1,0,3,1
0.33452998443813,1.4124667682210599,3,0,3,2
1.1508520580323516,1.0080176020086724,1,1.0986122886681098,1,3
1.3043378403839088,0.9151615298883129,3,1.0986122886681098,1,4
-0.025011498312818185,2.759743936765667,1,0,3,1
0.41731344707382456,1.9523460090155547,3,0,3,2
1.0127044831848524,1.1009699311827128,1,1.0986122886681098,1,3
1.2919310541313374,0.8823689658482463,3,1.0986122886681098,1,4
-0.047743282473336764,3.1009139806337296,1,0,3,1
1.0453776920537363,1.1110868373119362,1,1.0986122886681098,1,3
0.30571909096888955,1.391041953315732,3,0,3,2
1.2998814257241487,1.155553827904809,3,1.0986122886681098,1,4
1.1033419165848142,1.059896372513252,1,1.0986122886681098,1,3
-0.029546250927072526,3.2341185220504602,1,0,3,1
0.22485313709312582,1.7438299705043274,3,0,3,2
1.3230530509532028,0.9632007718357171,3,1.0986122886681098,1,4
0.04942350931905603,3.281783287623941,1,0,3,1
0.4197575055139807,1.4474992897758996,3,0,3,2
1.1229483914115719,0.7601167960324205,1,1.0986122886681098,1,3
1.4162182217294825,0.9725485476731848,3,1.0986122886681098,1,4
0.02355271668898603,3.3106867297613243,1,0,3,1
1.0981975653023384,1.0388962613097243,1,1.0986122886681098,1,3
0.2944645165629976,1.8194043095224954,3,0,3,2
1.3328398788422176,0.9474476015282436,3,1.0986122886681098,1,4
1.061687461305889,0.8932955659750885,1,1.0986122886681098,1,3
-0.09993643792887914,2.7139409081540267,1,0,3,1
1.395332525753911,0.940172048786919,3,1.0986122886681098,1,4
0.3236460288886301,2.035308938595003,3,0,3,2
0.026889332895669728,3.198637094127812,1,0,3,1
1.0994272792042357,1.0361984593571925,1,1.0986122886681098,1,3
1.2686730671152995,0.8853968207121186,3,1.0986122886681098,1,4
0.39986666140538074,1.7639210988455603,3,0,3,2
0.3879887895452089,1.599299560528415,3,0,3,2
0.04922011764693797,3.090243543310781,1,0,3,1
1.152976858450603,0.8804277960233463,1,1.0986122886681098,1,3
1.448226158775036,1.0580594719029037,3,1.0986122886681098,1,4
-0.060251888934331733,3.0741369163429138,1,0,3,1
1.0633531189105165,1.1394262617987412,1,1.0986122886681098,1,3
0.41295143063476336,1.778517477635045,3,0,3,2
1.3423816317228552,1.0666234909573948,3,1.0986122886681098,1,4
-0.1721890183138781,2.905948358225641,1,0,3,1
0.9417387307444525,0.981347337342994,1,1.0986122886681098,1,3
1.2341995821205247,0.9182344836132295,3,1.0986122886681098,1,4
0.3762611498407841,1.7072185129003195,3,0,3,2
1.1713755572780367,1.0425936464618313,1,1.0986122886681098,1,3
0.13186139631726534,2.915479864864542,1,0,3,1
0.3781022655465962,1.6760319600710334,3,0,3,2
1.384067592967425,0.8758219087710388,3,1.0986122886681098,1,4
0.039251389168511085,2.8166134431407825,1,0,3,1
0.9644309862742436,0.8082172720269692,1,1.0986122886681098,1,3
0.3846607023524569,1.851645902047905,3,0,3,2
1.4391644577549787,0.8695556376451716,3,1.0986122886681098,1,4
1.0366663838656518,0.9969608635645757,1,1.0986122886681098,1,3
0.015095387152996976,3.06066127191065,1,0,3,1
1.353939401409041,0.862353010773115,3,1.0986122886681098,1,4
0.4218112910431356,1.7085150006054834,3,0,3,2
-0.03160332302138557,3.286574342028698,1,0,3,1
1.0150458997338752,0.9957845795880188,1,1.0986122886681098,1,3
0.3591153444605594,1.5832201062901932,3,0,3,2
1.2898152996536993,0.9713271367940897,3,1.0986122886681098,1,4
-3.5447197719156934e-4,3.254451079561599,1,0,3,1
1.177584131420325,1.051373467845945,1,1.0986122886681098,1,3
0.29307888478507016,1.514240171951359,3,0,3,2
1.214831306338147,1.1575174181937828,3,1.0986122886681098,1,4
1.1914703380632663,0.9330760818667011,1,1.0986122886681098,1,3
-0.025723084635081106,3.3094988029100354,1,0,3,1
1.3105632200789938,0.96976275853567,3,1.0986122886681098,1,4
0.432386606920038,1.4984567066198462,3,0,3,2
0.02349504682575197,2.8648207156712875,1,0,3,1
1.1118561303285226,0.8537686676734844,1,1.0986122886681098,1,3
0.4307985964740869,1.7174970258984446,3,0,3,2
1.3251130640013493,1.0680645120690104,3,1.0986122886681098,1,4
0.001646007094913215,3.052369278052426,1,0,3,1
1.0533745569487707,1.0547716344804057,1,1.0986122886681098,1,3
0.5002544190496916,1.8637929594291895,3,0,3,2
1.2339264498276201,0.8237712606842204,3,1.0986122886681098,1,4
0.04001916482230342,2.845293384192602,1,0,3,1
1.0965263524724143,0.9902392686522239,1,1.0986122886681098,1,3
1.2658587860357047,0.9782912110306369,3,1.0986122886681098,1,4
0.33261922400679605,1.5110671302144834,3,0,3,2
0.9776739020062178,0.9457152144247317,1,1.0986122886681098,1,3
-0.09195721877288839,3.3651197221105056,1,0,3,1
0.41432731388253996,1.67035938199661,3,0,3,2
1.306297750910031,1.0800236792729812,3,1.0986122886681098,1,4
0.347940803925433,1.5392049288527947,3,0,3,2
-0.03358100244282074,2.9250689407140866,1,0,3,1
1.1879437258196501,1.0221177975222162,1,1.0986122886681098,1,3
